S1,S2
1.0713211612900098,1.0857864200938792
1.057758602417183,1.0868142565375538
1.0494319611332323,1.0987655291330836
1.064250372414368,1.114306001759811
1.0935535522663187,1.1135903363715292
1.101191215814983,1.1316166032665878
1.0981678592569817,1.155837642474802
1.0867835837226616,1.1520467985787968
1.0776979905923671,1.155035026344829
1.0906298985606733,1.1514107656931445
1.0964089317213643,1.1520234090094885
1.1079944273725533,1.1464981167005786
1.085518961054256,1.1560791998802777
1.088593576005717,1.1683021068180928
1.0820329070835575,1.184093725264203
1.1048707245391738,1.20932367555649
1.1034206328909346,1.1909329970154017
1.085005705363612,1.184428209792329
1.0798572944643796,1.1862176501640154
1.077864494693056,1.175122291744916
1.0796375726366958,1.1972797951537486
1.1180176030666715,1.2025101200366697
1.146708107506253,1.2138808334086342
1.1629060922359105,1.216227503397141
1.1755906736295632,1.2496171739193895
1.1883162047177864,1.2460720299766312
1.1932623745243396,1.217375623659915
1.1906596522159623,1.214165334243528
1.2164591697095541,1.2022444835068327
1.204744288204383,1.2061300887744761
1.179720449009128,1.2015272685679754
1.2173305782171144,1.2131852285879554
1.2159435857454512,1.1948629180779988
1.2150138999920084,1.1839706331425681
1.214586428667057,1.1656469271792855
1.2247247101920316,1.1733977341808608
1.2137220968971028,1.1899026328256739
1.219983457611771,1.208282519982943
1.2283332472309112,1.2245349341437224
1.2257954390102217,1.2034053451258424
1.2582182569927634,1.2200164999087804
1.25771883130404,1.2351420729908518
1.2317682479360041,1.2278096770695857
1.2537226796104906,1.2433457605670588
1.2587979738078918,1.243201662145803
1.2551441880943413,1.2349596265570952
1.2491468480919719,1.2319831279168876
1.2551190168325432,1.2381118288424344
1.2797621639923384,1.2418336316741148
1.2586771090645956,1.225693604735497
1.2317345719601964,1.228272510635315
1.2179938877626966,1.2040725394498033
1.2048814898221174,1.1996373842988586
1.2169895606609773,1.2182247965756945
1.218949875945449,1.2345412371315705
1.2160119963851264,1.253685972707887
1.2450761841587112,1.2496079246220397
1.2304144111443722,1.252399505035717
1.19804861788042,1.273214371861648
1.2064164167435603,1.2751614318801687
1.205632874610449,1.2926499587994045
1.2103234839550605,1.3264475293330935
1.1855620673500868,1.3257553316712516
1.1922097293484908,1.328067556339193
1.1872464114575194,1.311634557738016
1.1774372529725492,1.3407407786340344
1.1688388405332246,1.3344428951714158
1.1495943609361077,1.3463923612496644
1.1411377918534737,1.3508754748315797
1.1350456554523056,1.335271018080533
1.1553258733711247,1.3504227027301456
1.184480936549266,1.369858881825221
1.1955739250363484,1.3568228838827545
1.2109730468881579,1.3812059144325148
1.2218559927402601,1.3749664179606387
1.2107653390150992,1.3817870615857957
1.20722999541182,1.3779680050090464
1.2118269890759694,1.3804553984642434
1.1897200079009846,1.375552166206981
1.1962203032556364,1.3484203950906342
1.1962584607084066,1.3487843445397136
1.2490926942157345,1.3585068971774008
1.2268407196401534,1.391253397841945
1.2368011868559332,1.3887462503550407
1.2405533363866204,1.391718674918483
1.255183743412978,1.4093999000891113
1.2534016330150184,1.413630358006177
1.2359031602281596,1.4126199625325926
1.250096329078891,1.4286069492110096
1.2508493024838219,1.4506497384406905
1.2636230185571244,1.4132267865686061
1.26954305600975,1.4348327325688106
1.2746686107853722,1.425655283384729
1.2825963193287462,1.4354203793182907
1.2758317955149443,1.3990630563613535
1.293107096455705,1.4120764306491296
1.2781189684818732,1.386630967152537
1.2987345744958405,1.392304183604963
1.3011513254906364,1.3885799356224355
1.2862931013544825,1.3819723951418503
1.2762816217914619,1.3751740668900496
1.2624136717530627,1.3702096187523836
1.293003571979815,1.3743937889186504
1.3076287744070143,1.366918353582382
1.3064862327579203,1.37020357301349
1.3137597058346613,1.3452487516372154
1.311355801552975,1.3628121165138283
1.3172388355703235,1.354283659817098
1.3146319895764411,1.3663733647447878
1.3331945987007212,1.3843114086607515
1.3525861660221663,1.383722908050618
1.3298808543771814,1.4032296863865035
1.3310187411740801,1.38153150029908
1.3364267573666944,1.375537070261905
1.3598631301202941,1.410933477835004
1.3651408053818919,1.3982702515462044
1.3637158762425838,1.4146259518988968
1.3782418602024964,1.3859749506264063
1.357378078767232,1.3846619555387671
1.338957896458039,1.3963484470918919
1.3387991391715681,1.3797013296847611
1.3543705597766842,1.3653476186774347
1.3382611473074002,1.3725259849920715
1.3286161124347822,1.397428226478427
1.320163395135848,1.4035135243742045
1.3187265638595425,1.413792573816751
1.3170924529111905,1.4177580568518011
1.3392040700047918,1.4602805715742613
1.32637158181853,1.45077336507583
1.3249198025179163,1.4324595631073305
1.2898047444173661,1.4106647188575563
1.2756965409747008,1.3733139842723672
1.2806927616711636,1.3948244631465114
1.275154072478799,1.4047302954509
1.2740342335479342,1.420282646816626
1.2614133171874593,1.4118016047812108
1.231912768751302,1.3863353150662259
1.2172124289010513,1.3880337564269276
1.2036262172792398,1.3948223650710947
1.218472887644735,1.4002015585023113
1.2510393706501584,1.4278123935984783
1.2701917372495821,1.4465167639897958
1.2751367729603575,1.4781161776218914
1.274976046366864,1.4740647032064338
1.2658511971872648,1.4847633334701769
1.2655657798300664,1.4710703491002828
1.263333082942841,1.4932043413982754
1.292196926470586,1.5132082404464609
1.3290921403104143,1.5386497219356774
1.3124861705969075,1.5295382763790168
1.3222342018056144,1.5611575055527778
1.3163238110174025,1.605085597836985
1.3301225725737744,1.6113474691522962
1.3239366219197262,1.598949194297805
1.3167671382854294,1.589534637726786
1.3148179592896088,1.5642922579479883
1.3000420549412346,1.539599223235007
1.2947090722055057,1.5690714568873776
1.303203559000126,1.558433588619725
1.3065769383267323,1.566184111482803
1.3104658415802357,1.5815293767829897
1.3024390871365656,1.5931171990427855
1.322989794633345,1.5911753372837745
1.3186872336666302,1.5983311085794427
1.310001399163061,1.6116205354970474
1.2942185550343237,1.5979335585910905
1.2925154895567892,1.612219271851265
1.3044777065330138,1.6449890824206717
1.3003297525365203,1.6399130652091862
1.2920932304068278,1.6621521405392665
1.295320798791971,1.6302131659171932
1.331445939080283,1.6094476996735552
1.3537410021367167,1.6340242054742324
1.338915762634327,1.6153082715341862
1.329878635191098,1.623099849084042
1.3780168906345251,1.6169909361440213
1.3451978981529968,1.6125414672392933
1.3485738732855013,1.6256789870208106
1.396288282197695,1.6471513297649918
1.4162857439553067,1.636944220163073
1.4236679699237593,1.6083660167088645
1.4176473777693162,1.6039175077066683
1.4174571105377451,1.6144523083094586
1.4333948524046645,1.6170735589795873
1.4245425663314806,1.6035943200254446
1.4422778050835812,1.5767962640135982
1.4308153762448308,1.5786335622775127
1.4699109217756174,1.586123984966146
1.4503572050071996,1.5769328988961215
1.4128330588704772,1.569723739507481
1.4121220835729236,1.5598422053486924
1.4372913097898306,1.5631305340831734
1.4725146489876402,1.5887606645592849
1.4801967891814964,1.5729752534486567
1.4581588916206873,1.5656059465952403
1.4240757429798172,1.5217174320319589
1.4095993795466932,1.5331136635558655
1.400257195583515,1.547834864154611
1.4022345433676329,1.5433973278348088
1.3574107436438336,1.5277925547001778
1.3654644166086263,1.5468300378161093
1.369964147080691,1.5568560904966577
1.3691398755017945,1.5830510796301644
1.3562266184661356,1.5571348638870237
1.3627902672034742,1.545476108800406
1.371577539251258,1.5579240572927824
1.361193400789502,1.5755546159632106
1.3391580376238188,1.5848063729247468
1.3172536197370215,1.5895839708350312
1.325015897757529,1.5831934582678124
1.3191235102866925,1.5759142128653487
1.3439838821844443,1.5860028012914205
1.376618391820966,1.5907162400307735
1.3361680647224605,1.5799482847009665
1.3617956481235611,1.5807979823310758
1.3827936714949816,1.599379996149787
1.368845182630631,1.5904407398265332
1.364203328537467,1.5823312542557482
1.3928480598686868,1.6175458001629432
1.4120659279025674,1.6111006753608443
1.3913200173670803,1.6035670774242914
1.398740654586998,1.6098456549758413
1.4001701246977445,1.621806257287883
1.396692875716211,1.6399797235729057
1.4212632344206806,1.6730733191054827
1.4337207156341492,1.7156466170688367
1.4442189960877103,1.7291239805125187
1.46180635062649,1.728952098852482
1.5094368132478153,1.7581176155925553
1.503700171570896,1.7670304565483637
1.4790635886016101,1.7555339126203309
1.4685629086767567,1.7621737127791028
1.4664733377426324,1.7775143533390532
1.482926012411599,1.774685646726125
1.486484609454628,1.7776477172660101
1.5205958443472627,1.801569961245662
1.5016551815724017,1.7872168404395619
1.4981396872241481,1.7931851368552154
1.5125994598767332,1.8120785339588847
1.5265264667258511,1.8028055677463584
1.510457993757919,1.8317039455949273
1.510765965321604,1.844720572868706
1.5000409511492672,1.8504852558268676
1.5142940574991959,1.8286649820021947
1.5283608624883456,1.8519630708418586
1.531924899786866,1.8519735959205939
1.5087710974692885,1.8125905432161327
1.5249522484660794,1.806736642428381
1.5065635155848673,1.8203499112261734
1.4513499365596487,1.8272082431880972
1.4537817136883937,1.806919577779401
1.4373293054630785,1.7566103956007324
1.4464907838381207,1.7788645129758436
1.420936693942467,1.782182984364086
1.4150649037883387,1.7827484384240153
1.4220067343932863,1.7650756235661302
1.433118231977055,1.7697908637725996
1.464975143982401,1.79173840613536
1.4960342349333322,1.8090991048767455
1.5557032403523254,1.8520409359023244
1.5575959181413888,1.8704522765782452
1.5436726970469903,1.911461772494917
1.561930566152885,1.882725967862493
1.5702429413942507,1.8757720892339727
1.5443432480275971,1.8645474745511206
1.5588719933527142,1.8607485435690376
1.5605616124009345,1.8546070840082576
1.546242840660345,1.8605424640886083
1.515466384958877,1.8843948063242524
1.5002079769467598,1.8726847199910412
1.5072575251405138,1.870632489822391
1.4741807469997197,1.8696947988747266
1.4570192406042701,1.8544606328781517
1.488434744519602,1.8500061092908475
1.5019930960191874,1.8683432661797692
1.4710295415338286,1.8456511360020358
1.4704989528871886,1.842104070918968
1.477648424894134,1.849572440332065
1.4877803920845265,1.8405771208082797
1.4781859299306104,1.820370635955875
1.471940017942015,1.8109577261045813
1.4998651350468604,1.8153774986072473
1.528006953179594,1.8209493740965599
1.4981523573452296,1.7980408645819899
1.4785507099477238,1.7834239556745695
1.4824901009795834,1.7483740587117733
1.5011886945346065,1.7731764578527123
1.538227677879605,1.8317596177836182
1.5500077731304904,1.816095147748367
1.540367198686881,1.8225970369303979
1.5487590942830936,1.828766024126345
1.5428638213105363,1.8465564289655998
1.5445638290685462,1.8266659682324606
1.5767930811511572,1.8647129463877774
1.5903348885806812,1.8678078303646066
1.6029536992418518,1.8651433510263369
1.6077917346920951,1.8914176232115771
1.6162062616327104,1.9055962829736979
1.6224018026890414,1.8831275157549547
1.6660822821222574,1.85040324648979
1.6893876316175858,1.8679863275843083
1.6965637171721317,1.8680670386261982
1.6593335191555718,1.8677948975384802
1.6954973210817155,1.9008561460251912
1.7054231232005665,1.9511755266553743
1.7022037926607148,1.9359343158499258
1.6914753925243295,1.9176807379217307
1.7036707963464137,1.915481690650156
1.7182551811751274,1.9351272037936105
1.7034782997216569,1.9040471096541316
1.715637747099457,1.9115713020923244
1.7225253279703345,1.9442501773483687
1.737402510490469,1.9084194692631666
1.7295247321739677,1.925944679169599
1.7177467283749508,1.9148053939676104
1.7519602718183536,1.924670788078022
1.7286533416515926,1.9397168015849964
1.7261407647470148,1.937210354079021
1.7242798300586566,1.8876938494699795
1.7312853910279857,1.883761271455641
1.710654342807866,1.8722801700395857
1.6900803519677117,1.8428813452078632
1.6693037175665277,1.805873376673756
1.673480283274449,1.7948596159919472
1.6608219707095973,1.7478279947964326
1.693569756650349,1.7620577060294187
1.7269423489958524,1.7572711633478633
1.7496853632039446,1.7483476621173617
1.7842010107759958,1.7752980840390038
1.751375704619333,1.774262450766635
1.751572441737764,1.76406645225179
1.7484954923555993,1.7467767502962717
1.7247029274216155,1.7753032702257645
1.7477913701767471,1.772232140846851
1.7674404426082058,1.7724031988232432
1.7834514595653737,1.7525831807490868
1.7869697551737098,1.7684023168650704
1.7635885497806139,1.7850519870677897
1.7565682253385302,1.8064672235725219
1.7760452653703587,1.835024772429972
1.7572694390604549,1.8598041128674807
1.7985056309677205,1.9186788431039086
1.7671551406793597,1.9312000637596067
1.747774967418635,1.9428657180650009
1.7521215643536003,1.9341663772654276
1.7681466161899642,1.91821287681091
1.7748970449153492,1.9083935925572852
1.7862022465032266,1.9190833119032662
1.7828003323105346,1.9307941581406152
1.7436220754442142,1.9317722156984425
1.7660807704353019,1.9291934024962418
1.7089620040519222,1.9252456815868144
1.7200324761730363,1.8993732134649655
1.7437292883843083,1.9097641860253876
1.7480020288266864,1.9074399635716734
1.7396078395538084,1.9311648769297753
1.7749862121636628,1.96781037181389
1.8055137002138706,1.9467823006101947
1.8384404166220776,1.9441378848801383
1.8396013348500446,1.9216741152952737
1.8491683055940362,1.9253680637220723
1.847260204645186,1.9778869688238787
1.878270037340339,1.9733084333554707
1.8885839206324333,1.9767047694174955
1.939202568473858,2.0247206466623755
1.8785007142611436,2.0188148411054017
1.8667499265010306,2.023526519614906
1.8877576689383726,2.0381717789282474
1.9031238619704518,1.991727440053432
1.9382187392478019,1.998258713380089
1.9323189838086836,1.9958078345904195
1.9449463601773842,1.991509951612459
1.9680497939902575,1.9882037940690735
1.9932482377237186,1.9560618983909868
1.9732238094820167,1.9425581190315444
1.960408327453468,1.9390787671426042
1.9165382387706507,1.9143717278224162
1.9526057106481514,1.9112740741912517
1.9099875980789485,1.93834767969565
1.861516965707172,1.915974249632501
1.8577600156559666,1.9367342988256486
1.9029037007401834,1.97291489834172
1.9298962765948577,1.9981186545486243
1.9711926936609918,2.059054667337075
1.9320943394274428,2.046910045220724
1.9350868527866285,2.0159042012626496
1.9113186330006122,1.9938483105599816
1.9134586888287493,1.976517711687936
1.9273346170797434,1.9734662891458838
1.9080210434412779,1.9581250324133566
1.924834070991018,2.0051216301457333
1.9387268007697918,2.0006477161437024
1.9709439509068851,2.0626194262312407
2.0380638306874292,2.10112331671135
2.0311100432579665,2.0674887539388798
2.004097484766943,2.050344174567522
1.991919481388426,2.0583248111011963
2.0081580801668903,2.081244447019148
1.9962443397538838,2.092304531444827
2.0461600058434737,2.103254239292891
2.0836468184440156,2.105527804299904
2.081619052029011,2.05706538068876
2.1061202175798335,2.0524973478128787
2.1005472578292825,2.068573610618002
2.1124853019106613,2.0227730321950825
2.0993695082511805,2.028668258884943
2.10867879575824,1.9825285161495831
2.1487157344108487,1.9801797240821546
2.1298071051713103,1.988248141789047
2.1720663654364007,2.029980977213507
2.1289956482536048,2.025089032717327
2.1169674056007763,2.0596443286721797
2.1321655461538493,2.087855043446498
2.142537380505851,2.082755106781201
2.1411287764706373,2.0818185813276675
2.171551302279346,2.043913264056805
2.175519358955696,2.04610632184011
2.1562863413043907,2.0554466502301745
2.1659849997157155,2.04031063470903
2.180131442646815,2.0335068602100006
2.1977019877616333,2.005286461319607
2.214477670746595,2.003789404828227
2.261373335992384,2.007154028527413
2.276965011468424,1.9974478902860398
2.262240056186802,1.9986882987768513
2.283944169627136,2.007836625034648
2.2371464833475057,2.004133972892794
2.283290447202786,2.008961821964831
2.269350322195391,1.9934471867801014
2.320258876066038,2.0364457743503763
2.36588586139536,2.029748887383936
2.3986713854987163,2.0641828098377135
2.4082985394923053,2.0827296903443
2.422166129205666,2.072425322817052
2.442738859063009,2.0370313199308283
2.4232903513264508,2.009935579093354
2.4541144798384504,2.0171355591295517
2.4211335574010797,2.040859713562291
2.4322599999540366,2.040741143591259
2.3988272457412467,2.0372805562317886
2.388506321490409,1.997256224418748
2.3511921508535467,1.9927891678354
2.3710689702818786,2.002508541836166
2.4197821917097553,2.0173970297822494
2.389368567901996,1.9892053934680787
2.425053656799998,2.0343986308775386
2.4280026720448276,2.055967842281691
2.446436329568464,2.089514739576407
2.448918264359769,2.0896610837691303
2.460368329414639,2.1200832900646143
2.491217760178316,2.109531093042689
2.473485614455473,2.0810174585501073
2.4909463086790606,2.114253622548558
2.514437974536545,2.1033939496475837
2.478621168296613,2.098432704741625
2.4256087689817103,2.0357040301315257
2.4446193275960253,2.027517057233194
2.463819141992425,2.04668398608706
2.4434822042881352,2.07450458958243
2.437237165716723,2.09768126359421
2.4699886443015155,2.1248500930583134
2.4868251827110393,2.130140471645528
2.5101923573662446,2.1597267137009317
2.529294419879427,2.1264213770186347
2.5424953413611453,2.122519155056603
2.564354762370597,2.112216857198168
2.6055873206390836,2.100111657485854
2.6240221479373655,2.10031998671891
2.6442467071536937,2.1183132264079094
2.6623120152907775,2.107916377390246
2.683898871234758,2.086369090699335
2.6967959290403596,2.124515463684133
2.7272491276689186,2.092673190872314
2.717692359005471,2.089145603098333
2.794933770495282,2.09962726176638
2.7605616163847633,2.130068145091381
2.678520210217831,2.082831692376869
2.6678265535644767,2.1309497007640723
2.7830994759536796,2.1685287995719427
2.729734107540238,2.1332871859171747
2.727943675780059,2.1378671661723416
2.729189547433542,2.132152867105212
2.7477842010942504,2.146097034517415
2.7160750674770275,2.099491680872716
2.7949565932739433,2.1092102893674007
2.8472046778421114,2.1488859508973666
2.861388311260975,2.1667484307551415
2.834684538161909,2.1504586354437074
2.87231740052631,2.1837614183871294
2.841136658075351,2.2035648263549397
2.8798689381625464,2.1573911211557775
2.8441503278384945,2.1492035493116686
2.812986434029315,2.1641648470940704
2.7528105485272945,2.1844789161137914
2.759529537842095,2.205713261877082
2.8034551946770288,2.2051868131712844
2.8283904146455114,2.2115967750105536
2.8429509155007047,2.218953914573963
2.9168146960227426,2.215887166500728
3.0209271304370713,2.2534400433633404
3.1029064498577563,2.2532766849149968
3.16109130106653,2.3010630505172944
3.246172063787427,2.307348826889584
3.2426139429573606,2.359447165189047
3.227630281083233,2.347471023745041
3.2474195818548104,2.326356223328192
3.2470438341931978,2.3244624495773483
3.303788733332287,2.328894166180483
3.2960774420329577,2.3258208285154995
3.293803348797815,2.3078008913847445
3.294690144621184,2.3187224386457066
3.3221951309363456,2.36875521536244
3.335398954622776,2.3810109011335294
3.411887559350527,2.366700106422085
3.482299953960575,2.3635143955919697
3.563611420664953,2.4500370467989194
3.5303145986340922,2.4516003962471515
3.602989431183566,2.499704715013343
3.5654705611327353,2.5662927066534196
3.580154534693306,2.5660516923432364
3.565835884586321,2.5392128686526525
3.598228594918416,2.5337996258335886
3.5568228059157856,2.520292836773801
3.623464872888175,2.522946957406446
3.603941179281145,2.5605724851388243
3.6521773436971086,2.5451876156866735
3.6995530706924273,2.561600761360978
